PacketCounter,Acc_X,Acc_Y,Acc_Z
38310,9.723171,-0.061151,1.636256
38311,9.724414,-0.040912,1.647855
38312,9.694559,-0.031826,1.633283
38313,9.693412,-0.053451,1.621053
38314,9.687076,-0.042049,1.600488
38315,9.693505,-0.054678,1.620456
38316,9.735433,-0.017773,1.599684
38317,9.717120,-0.053692,1.613846
38318,9.687226,-0.044596,1.599511
38319,9.693649,-0.057094,1.619512
38320,9.748312,-0.044177,1.639481
38321,9.747168,-0.065916,1.627145
38322,9.718470,-0.035532,1.624836
38323,9.671450,-0.040570,1.636707
38324,9.695038,-0.039065,1.630280
38325,9.726205,-0.028500,1.656157
38326,9.742239,-0.036256,1.617270
38327,9.718730,-0.039179,1.623192
38328,9.694053,-0.063205,1.616865
38329,9.671755,-0.044838,1.634792
38330,9.725223,-0.053160,1.642728
38331,9.725241,-0.053767,1.642600
38332,9.701731,-0.056532,1.648532
38333,9.665487,-0.035499,1.613803
38334,9.711424,-0.053034,1.589053
38335,9.748979,-0.054511,1.635194
38336,9.703156,-0.038324,1.659251
38337,9.695614,-0.047878,1.626616
38338,9.673344,-0.029561,1.644485
38339,9.672188,-0.051318,1.632035
38340,9.689397,-0.037667,1.605344
38341,9.648751,-0.054477,1.637534
38342,9.666012,-0.041089,1.610523
38343,9.857559,-0.053773,1.660423
38344,9.873541,-0.061376,1.621646
38345,9.672534,-0.055255,1.629855
38346,9.559272,-0.028241,1.593475
38347,9.666200,-0.044195,1.609313
38348,9.787102,-0.063316,1.677790
38349,9.773180,-0.060917,1.624793
38350,9.697495,-0.034635,1.634589
38351,9.666455,-0.046630,1.607709
38352,9.650583,-0.040440,1.645870
38353,9.688887,-0.066973,1.588630
38354,9.721348,-0.035329,1.626516
38355,9.752571,-0.024856,1.652319
38356,9.750186,-0.067725,1.627489
38357,9.690438,-0.048560,1.598754
38358,9.666960,-0.051312,1.604528
38359,9.729324,-0.029351,1.656717
38360,9.773989,-0.067828,1.619648
38361,9.723052,-0.018424,1.635821
38362,9.637244,-0.043741,1.589152
38363,9.697109,-0.064418,1.617104
38364,9.781749,-0.061683,1.651128
38365,9.742996,-0.082350,1.592213
38366,9.613850,-0.048518,1.594363
38367,9.693370,-0.012750,1.620297
38368,9.745608,-0.042255,1.615807
38369,9.797824,-0.071579,1.611433
38370,9.692212,-0.035356,1.607522
38371,9.622884,-0.021163,1.637998
38372,9.722158,-0.046354,1.621389
38373,9.782000,-0.066832,1.649435
38374,9.752129,-0.057527,1.635081
38375,9.668851,-0.040572,1.612553
38376,9.623090,-0.024311,1.636747
38377,9.745905,-0.047315,1.613872
38378,9.728798,-0.062180,1.639922
38379,9.722448,-0.050350,1.619528
38380,9.698944,-0.052930,1.625481
38381,9.693868,-0.020437,1.617235
38382,9.697765,-0.075493,1.612687
38383,9.722598,-0.052963,1.618542
38384,9.722638,-0.053592,1.618284
38385,9.700411,-0.035299,1.636417
38386,9.700433,-0.035902,1.636274
38387,9.675657,-0.059718,1.629993
38388,9.724019,-0.034928,1.629790
38389,9.752720,-0.066565,1.631209
38390,9.694226,-0.026131,1.615003
38391,9.675819,-0.062242,1.628940
38392,9.710169,-0.034388,1.575994
38393,9.705784,-0.073542,1.642612
38394,9.754153,-0.048847,1.642412
38395,9.699494,-0.062643,1.621849
38396,9.711601,-0.015674,1.587279
38397,9.700871,-0.042715,1.633511
38398,9.723185,-0.062513,1.614669
38399,9.707343,-0.056478,1.653090
38400,9.702291,-0.023907,1.644944
38401,9.693390,-0.054631,1.599864
38402,9.693416,-0.055291,1.599685
38403,9.701132,-0.047152,1.631837
38404,9.724712,-0.045782,1.625379
38405,9.694860,-0.036580,1.610992
38406,9.701303,-0.049460,1.630755
38407,9.694952,-0.037720,1.610411
38408,9.723570,-0.069197,1.612077
38409,9.694984,-0.038548,1.610200
38410,9.701393,-0.051210,1.630164
38411,9.724971,-0.049609,1.623718
38412,9.725006,-0.050254,1.623492
38413,9.702827,-0.031870,1.641640
38414,9.723828,-0.072513,1.610375
38415,9.696565,-0.021103,1.620774
38416,9.701635,-0.054897,1.628600
38417,9.701674,-0.055447,1.628349
38418,9.748761,-0.051693,1.615881
38419,9.701742,-0.056579,1.627907
38420,9.701797,-0.057171,1.627556
38421,9.703174,-0.036706,1.639490
38422,9.695501,-0.046223,1.606883
38423,9.701880,-0.059062,1.626997
38424,9.726799,-0.036534,1.632732
38425,9.709714,-0.051506,1.658610
38426,9.696998,-0.027574,1.618083
38427,9.702081,-0.061386,1.625711
38428,9.695710,-0.049807,1.605509
38429,9.708479,-0.074842,1.645672
38430,9.725696,-0.061228,1.618974
38431,9.680029,-0.045100,1.643215
38432,9.719433,-0.050027,1.598114
38433,9.727185,-0.041681,1.630307
38434,9.720879,-0.030087,1.609730
38435,9.680252,-0.047154,1.641841
38436,9.696097,-0.054480,1.603019
38437,9.705222,-0.025291,1.647375
38438,9.726154,-0.065745,1.616043
38439,9.733878,-0.057746,1.648445
38440,9.727529,-0.046167,1.628130
38441,9.697673,-0.036650,1.613854
38442,9.727624,-0.047386,1.627526
38443,9.704138,-0.050054,1.633421
38444,9.704151,-0.050750,1.633322
38445,9.680671,-0.053633,1.639172
38446,9.727761,-0.049886,1.626633
38447,9.721390,-0.038107,1.606470
38448,9.704311,-0.053179,1.632293
38449,9.696657,-0.062535,1.599335
38450,9.705779,-0.033498,1.643946
38451,9.727987,-0.053029,1.625183
38452,9.704522,-0.055638,1.630956
38453,9.704572,-0.056245,1.630637
38454,9.705959,-0.035753,1.642835
38455,9.704631,-0.057316,1.630251
38456,9.729565,-0.034974,1.636176
38457,9.703381,-0.079785,1.617131
38458,9.721952,-0.045063,1.602885
38459,9.723344,-0.024654,1.615108
38460,9.682661,-0.041818,1.647558
38461,9.721999,-0.046801,1.602552
38462,9.699923,-0.028597,1.620606
38463,9.729901,-0.039555,1.634071
38464,9.706408,-0.042152,1.640030
38465,9.706429,-0.042753,1.639891
38466,9.722227,-0.049847,1.601077
38467,9.698711,-0.052492,1.607161
38468,9.730020,-0.042356,1.633292
38469,9.706554,-0.045035,1.639087
38470,9.716013,-0.039857,1.579931
38471,9.713037,-0.058454,1.658508
38472,9.741009,-0.017922,1.585611
38473,9.705377,-0.068406,1.625371
38474,9.705424,-0.069090,1.625064
38475,9.705462,-0.069793,1.624805
38476,9.722652,-0.056068,1.598283
38477,9.724068,-0.035836,1.610531
38478,9.729064,-0.069828,1.618088
38479,9.706954,-0.051546,1.636525
38480,9.724181,-0.037804,1.609801
38481,9.683572,-0.055048,1.641803
38482,9.717916,-0.026796,1.589037
38483,9.707169,-0.054297,1.635162
38484,9.724347,-0.040516,1.608732
38485,9.675914,-0.066186,1.608512
38486,9.715039,-0.047324,1.667065
38487,9.707331,-0.056406,1.634125
38488,9.718162,-0.030272,1.587468
38489,9.707445,-0.057802,1.633402
38490,9.724662,-0.043983,1.606739
38491,9.723304,-0.065522,1.593953
38492,9.709041,-0.038631,1.644692
38493,9.724847,-0.045911,1.605562
38494,9.709129,-0.040256,1.644135
38495,9.724907,-0.047287,1.605162
38496,9.677890,-0.051953,1.617321
38497,9.701440,-0.050520,1.610962
38498,9.707861,-0.063578,1.630714
38499,9.732831,-0.041209,1.636826
38500,9.725068,-0.050490,1.604089
38501,9.709392,-0.044845,1.642460
38502,9.673135,-0.022702,1.608460
38503,9.709408,-0.045866,1.642342
38504,9.709469,-0.046516,1.641961
38505,9.709538,-0.047070,1.641537
38506,9.723882,-0.075044,1.590001
38507,9.709630,-0.048286,1.640957
38508,9.701872,-0.057501,1.608121
38509,9.649919,-0.029057,1.612727
38510,9.708311,-0.071414,1.627703
38511,9.726925,-0.036584,1.613800
38512,9.750460,-0.034962,1.607529
38513,9.700581,-0.081497,1.594618
38514,9.704954,-0.019319,1.631778
38515,9.686395,-0.055297,1.645287
38516,9.703559,-0.041417,1.618972
38517,9.678625,-0.064975,1.612441
38518,9.733569,-0.052836,1.632093
38519,9.750762,-0.038879,1.605607
38520,9.680191,-0.045767,1.624178
38521,9.634618,-0.029747,1.648907
38522,9.703795,-0.045008,1.617463
38523,9.757260,-0.053890,1.624797
38524,9.732330,-0.077403,1.618175
38525,9.710327,-0.059126,1.636471
38526,9.674115,-0.036911,1.602287
38527,9.686885,-0.062527,1.642144
38528,9.735420,-0.038272,1.642066
38529,9.697749,-0.037100,1.595366
38530,9.711997,-0.041857,1.647637
38531,9.707112,-0.009092,1.640012
38532,9.688501,-0.045071,1.653649
38533,9.704218,-0.052099,1.614713
38534,9.759139,-0.040298,1.634604
38535,9.719968,-0.060127,1.575515
38536,9.710671,-0.066823,1.634133
38537,9.705802,-0.033878,1.626490
38538,9.705841,-0.034500,1.626242
38539,9.710749,-0.068472,1.633602
38540,9.704400,-0.056599,1.613464
38541,9.712254,-0.048801,1.645930
38542,9.727966,-0.055628,1.606964
38543,9.705988,-0.037439,1.625299
38544,9.729550,-0.036074,1.618844
38545,9.706075,-0.038743,1.624751
38546,9.704646,-0.060364,1.611847
38547,9.736063,-0.050670,1.637911
